Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
2016-06-17,Richmond,5.9,19.3,0.0,1.6,,NNE,24.0,WSW,E,2.0,11.0,96.0,70.0,1018.0,1014.4,5.0,8.0,9.4,18.5,No,Yes
2009-03-15,Cairns,25.6,31.8,0.4,6.2,9.8,SE,39.0,SSE,ESE,22.0,26.0,73.0,61.0,1010.0,1006.9,7.0,2.0,28.7,31.0,No,No
2011-07-21,Ballarat,4.6,10.8,0.0,,,SE,56.0,SE,SSE,33.0,33.0,89.0,84.0,1026.5,1023.8,6.0,8.0,6.6,9.1,No,No
2012-06-19,Bendigo,1.4,12.6,2.8,,,S,31.0,SW,SSE,7.0,9.0,74.0,44.0,1024.9,1023.2,0.0,3.0,7.0,12.2,Yes,No
2009-06-20,Williamtown,9.5,18.3,9.8,1.4,,N,35.0,,E,0.0,13.0,88.0,83.0,1026.3,1023.4,2.0,6.0,15.7,17.3,Yes,Yes
2013-12-06,Albany,15.8,25.4,0.0,6.8,6.6,,,ENE,E,6.0,13.0,60.0,71.0,1008.7,1006.9,6.0,7.0,20.1,21.3,No,Yes
2013-04-11,Mildura,11.4,31.0,0.0,6.0,10.5,SE,22.0,S,W,9.0,11.0,28.0,14.0,1022.4,1019.9,7.0,7.0,19.2,30.2,No,No
2012-10-25,Brisbane,13.7,26.5,0.0,8.0,11.1,ENE,26.0,WSW,ENE,7.0,13.0,52.0,42.0,1018.1,1012.5,7.0,3.0,21.1,25.2,No,No
2010-11-12,Portland,13.1,28.4,0.2,5.6,1.5,WNW,57.0,N,WNW,20.0,24.0,45.0,91.0,1001.0,1003.5,8.0,8.0,23.9,17.3,No,Yes
2010-03-07,Darwin,25.6,33.2,0.2,6.2,8.7,E,44.0,W,WNW,11.0,30.0,76.0,63.0,1010.9,1008.0,6.0,6.0,30.2,32.5,No,No
2017-04-17,Richmond,10.0,25.1,0.0,11.8,,E,22.0,ENE,E,2.0,6.0,83.0,43.0,1024.7,1021.5,6.0,,16.0,23.9,No,No
2012-05-26,Portland,10.0,13.4,1.8,4.4,4.5,S,43.0,SW,SSW,13.0,24.0,91.0,78.0,1015.9,1018.1,7.0,8.0,12.1,12.1,Yes,Yes
2017-06-02,Mildura,-1.4,14.6,0.0,1.0,8.7,ESE,19.0,S,E,7.0,7.0,96.0,49.0,1037.7,1034.3,0.0,,2.4,14.1,No,No
2009-11-01,GoldCoast,17.5,24.4,31.4,,,SSE,35.0,SE,E,13.0,20.0,78.0,58.0,1024.7,1021.5,,,20.3,23.1,Yes,No
2010-01-04,MelbourneAirport,11.9,26.5,0.0,5.2,13.8,SSE,33.0,SE,SSE,9.0,9.0,62.0,36.0,1018.9,1014.9,2.0,6.0,16.2,24.6,No,No
2017-02-28,Albany,17.8,22.5,0.0,4.6,,,,ESE,,15.0,,87.0,,1019.0,1017.2,5.0,,21.3,,No,No
2014-09-12,Launceston,1.8,16.8,0.0,,,NW,30.0,ENE,NNW,2.0,19.0,78.0,65.0,,,7.0,2.0,7.8,14.8,No,No
2015-04-23,Watsonia,12.8,20.6,0.0,,1.6,S,24.0,S,S,9.0,13.0,88.0,69.0,1018.2,1012.5,7.0,7.0,15.3,19.4,No,No
2012-08-11,SalmonGums,5.2,26.3,0.0,,,NNE,46.0,NNE,N,20.0,22.0,33.0,21.0,,,,,16.0,25.2,No,No
2013-01-22,Nuriootpa,11.6,29.5,0.0,10.6,13.2,SE,39.0,ESE,SW,13.0,19.0,60.0,31.0,1014.3,1012.9,1.0,1.0,18.0,28.0,No,No
2013-08-27,Albany,11.9,15.0,10.8,0.6,1.4,,,NE,E,4.0,19.0,79.0,81.0,1016.9,1013.0,7.0,8.0,13.8,13.9,Yes,Yes
2016-02-11,Darwin,25.1,33.8,2.2,7.8,10.9,SSE,56.0,SW,WNW,11.0,24.0,76.0,64.0,1008.0,1004.3,6.0,7.0,29.3,32.9,Yes,Yes
2014-08-04,Newcastle,4.2,18.8,1.2,,,,,,SE,0.0,4.0,96.0,66.0,,,6.0,1.0,8.5,17.0,Yes,No
2016-08-17,PearceRAAF,12.0,16.6,0.2,,0.1,WSW,80.0,N,WNW,30.0,19.0,87.0,94.0,1003.9,1005.0,8.0,8.0,15.2,12.4,No,Yes
2012-05-24,PerthAirport,4.1,21.9,0.0,3.2,9.3,ENE,33.0,ENE,NNE,20.0,11.0,56.0,24.0,1034.0,1030.5,0.0,1.0,12.1,21.0,No,No
2011-11-03,PerthAirport,20.8,26.1,1.4,7.4,2.4,NNW,37.0,N,WSW,20.0,15.0,60.0,91.0,1006.2,1005.1,7.0,8.0,26.0,20.2,Yes,Yes
2016-12-19,WaggaWagga,13.5,29.8,10.2,24.2,,ENE,39.0,ENE,NW,20.0,13.0,53.0,27.0,1018.4,1012.1,,,19.3,28.1,Yes,No
2011-11-24,PerthAirport,18.7,37.2,0.0,11.2,10.8,N,52.0,NNE,WNW,33.0,30.0,18.0,16.0,1013.7,1011.3,7.0,7.0,30.9,34.1,No,No
2015-10-01,Moree,10.9,30.8,0.0,7.8,,ENE,37.0,NNE,NNE,19.0,19.0,50.0,18.0,1026.1,1022.1,1.0,6.0,21.7,29.2,No,No
2011-09-06,CoffsHarbour,11.2,22.5,0.0,3.0,10.6,NE,44.0,NNW,NNE,24.0,31.0,55.0,55.0,1024.6,1019.5,1.0,1.0,19.4,20.3,No,No
2014-10-27,Williamtown,15.1,35.4,0.0,9.0,,WNW,54.0,N,W,9.0,31.0,73.0,16.0,1009.6,1002.9,3.0,6.0,21.7,35.4,No,No
2016-11-16,Bendigo,6.6,26.0,0.0,,,S,26.0,SE,SW,9.0,2.0,71.0,36.0,1023.2,1020.6,,,14.0,23.9,No,No
2010-05-28,Dartmoor,8.1,15.0,0.0,0.6,0.8,NNE,30.0,NE,ENE,11.0,11.0,97.0,92.0,1012.1,1008.4,,,11.9,13.9,No,Yes
2012-09-26,PerthAirport,11.8,18.9,2.8,3.6,6.4,WSW,72.0,WNW,W,17.0,30.0,79.0,53.0,1008.9,1007.3,7.0,7.0,15.2,17.9,Yes,Yes
2016-07-08,Walpole,9.4,12.7,10.6,,,WNW,59.0,NW,NW,31.0,17.0,87.0,86.0,1003.1,1003.7,,,9.7,10.8,Yes,Yes
2010-01-02,Brisbane,23.9,30.8,0.8,6.4,11.3,NE,30.0,NW,NE,7.0,13.0,62.0,66.0,1012.5,1009.0,2.0,3.0,28.7,29.2,No,No
2015-06-24,Sydney,10.2,21.3,0.0,3.0,6.5,W,24.0,W,ESE,11.0,6.0,82.0,41.0,1023.2,1019.9,5.0,7.0,13.2,20.0,No,No
2015-09-12,PerthAirport,13.7,17.3,13.4,3.2,5.4,W,61.0,W,W,19.0,28.0,78.0,47.0,1015.7,1016.0,7.0,5.0,14.1,15.5,Yes,Yes
2014-09-05,Uluru,14.5,20.2,0.0,,,ENE,33.0,ENE,E,22.0,22.0,39.0,30.0,1019.6,1014.9,8.0,7.0,16.6,19.7,No,No
2010-10-10,NorfolkIsland,17.1,21.3,0.4,4.6,8.7,E,46.0,ESE,E,24.0,30.0,81.0,68.0,1024.9,1024.0,7.0,3.0,18.7,20.3,No,No
2012-01-13,Moree,12.9,30.6,0.0,11.6,11.2,NNE,48.0,NE,ESE,28.0,9.0,56.0,26.0,1014.9,1011.5,3.0,6.0,21.8,30.0,No,No
2012-01-13,Sale,12.9,21.5,0.0,5.0,4.6,W,48.0,W,W,24.0,30.0,78.0,49.0,1017.6,1016.4,6.0,5.0,15.2,19.8,No,No
2012-07-16,MelbourneAirport,7.9,16.5,0.2,2.2,5.1,N,56.0,N,NNW,24.0,28.0,86.0,65.0,1024.9,1023.2,3.0,7.0,10.7,15.1,No,No
2016-11-18,Darwin,22.5,34.0,18.2,9.2,10.6,E,52.0,E,NNE,9.0,7.0,63.0,51.0,1010.1,1006.1,7.0,7.0,29.9,32.8,Yes,Yes
2012-11-19,Watsonia,7.9,24.3,0.0,5.4,13.3,SE,28.0,SE,SSE,9.0,11.0,69.0,39.0,1020.7,1019.0,2.0,1.0,15.5,23.5,No,No
2013-06-12,Woomera,10.7,17.3,0.6,6.0,4.6,SSW,50.0,SW,SSW,26.0,35.0,89.0,60.0,1014.0,1013.8,7.0,3.0,12.6,16.7,No,No
2009-04-26,Canberra,7.2,11.7,10.6,4.4,7.5,W,70.0,W,WNW,19.0,31.0,60.0,62.0,1002.4,1002.3,6.0,7.0,8.3,9.3,Yes,Yes
2013-09-20,Nuriootpa,7.1,17.2,2.0,7.2,9.3,W,44.0,WSW,SW,20.0,17.0,74.0,61.0,1016.3,1015.9,3.0,4.0,12.6,16.0,Yes,No
2015-01-12,Brisbane,22.5,30.4,14.6,4.2,1.1,ESE,31.0,SW,ESE,4.0,6.0,81.0,94.0,1009.9,1007.5,8.0,8.0,25.9,23.5,Yes,Yes
2015-12-25,Melbourne,,,,18.0,13.3,N,74.0,N,N,48.0,43.0,,,,,,,,,,
2011-09-02,Mildura,5.2,23.3,0.0,2.6,10.5,NE,28.0,ENE,NE,11.0,15.0,63.0,25.0,1025.4,1022.0,0.0,0.0,14.2,22.2,No,No
2012-06-04,Ballarat,2.2,12.4,5.6,,,SSE,63.0,SSW,SE,17.0,37.0,100.0,99.0,1008.4,1007.5,8.0,8.0,9.5,11.0,Yes,Yes
2009-03-20,Canberra,8.8,30.2,0.0,5.6,10.0,E,39.0,SSE,E,7.0,7.0,53.0,23.0,1018.2,1015.0,0.0,2.0,16.0,27.8,No,No
2015-01-06,Uluru,26.5,34.5,0.0,,,ESE,54.0,E,E,31.0,33.0,51.0,33.0,1006.9,1003.0,,8.0,29.5,33.9,No,No
2011-05-30,Dartmoor,3.4,15.1,0.0,0.6,3.4,SSW,15.0,,SSE,0.0,6.0,99.0,80.0,1029.1,1026.7,,,6.5,13.3,No,No
2009-05-28,GoldCoast,13.6,23.5,0.0,,,SE,26.0,NW,ESE,11.0,19.0,77.0,72.0,1019.7,1016.9,,,20.0,21.3,No,No
2016-01-19,Portland,9.4,30.2,0.0,7.4,7.8,S,28.0,E,S,9.0,15.0,74.0,43.0,1013.4,1010.1,1.0,,17.8,25.4,No,No
2015-11-18,PearceRAAF,12.3,23.6,0.6,,8.5,WSW,48.0,W,WSW,31.0,30.0,45.0,46.0,1015.9,1016.1,6.0,8.0,22.3,21.1,No,No
2012-09-20,Sale,10.7,19.0,0.0,2.4,7.0,E,41.0,NE,E,9.0,31.0,81.0,71.0,1017.4,1010.4,8.0,8.0,14.5,17.2,No,No
2016-11-22,AliceSprings,21.0,34.5,0.8,12.4,,W,54.0,ENE,NNW,17.0,22.0,45.0,24.0,1009.9,1005.9,,2.0,27.0,33.0,No,No
2016-07-15,Cobar,1.8,13.3,0.0,,,SSE,33.0,SE,SSE,11.0,17.0,65.0,49.0,1032.2,1029.3,,,7.4,12.6,No,No
2010-08-08,Darwin,17.9,32.5,0.0,7.2,10.1,E,35.0,SE,NNW,15.0,20.0,38.0,42.0,1013.0,1009.6,5.0,6.0,23.9,30.6,No,No
2009-02-17,Richmond,16.5,21.8,3.4,1.8,,SE,31.0,SSW,SSE,9.0,13.0,94.0,67.0,1017.3,1015.7,,,18.2,21.4,Yes,Yes
2016-05-17,MelbourneAirport,11.1,17.5,0.4,4.2,1.0,WNW,52.0,NW,WSW,28.0,28.0,55.0,47.0,1017.2,1017.6,7.0,7.0,14.7,16.6,No,No
2015-03-16,Bendigo,9.9,26.4,0.0,,,N,44.0,ESE,N,9.0,20.0,68.0,35.0,1015.2,1011.7,,,14.7,25.0,No,No
2010-08-05,Watsonia,4.6,12.2,6.0,2.4,4.2,SW,43.0,W,SW,13.0,15.0,88.0,62.0,1019.2,1018.8,7.0,6.0,8.4,12.1,Yes,Yes
2017-06-06,Cairns,18.9,25.5,3.2,,,SSE,46.0,SSE,SSE,19.0,28.0,75.0,50.0,1018.9,1015.9,7.0,7.0,20.9,24.0,Yes,No
2017-06-08,NorahHead,11.9,19.0,27.2,,,SSE,67.0,SSW,S,22.0,39.0,86.0,80.0,1023.0,1022.0,,,17.1,17.6,Yes,Yes
2010-08-09,Perth,1.4,17.5,0.0,1.8,9.9,NE,33.0,ESE,NE,7.0,17.0,72.0,38.0,1028.6,1024.6,1.0,0.0,9.2,17.1,No,No
2012-01-05,Walpole,16.3,,6.0,,,,,,,17.0,11.0,,,1009.3,1004.0,,,18.8,25.0,Yes,No
2017-02-22,SalmonGums,9.5,18.9,0.2,,,SSW,35.0,SW,W,17.0,9.0,63.0,63.0,,,,,16.7,18.3,No,No
2010-06-06,Brisbane,13.3,22.5,0.0,4.2,9.5,W,31.0,SSE,W,2.0,13.0,55.0,32.0,1014.1,1012.5,1.0,1.0,18.1,21.9,No,No
2014-06-08,Wollongong,11.1,16.8,0.0,,,SSW,50.0,SW,SSW,26.0,35.0,54.0,56.0,1027.3,1026.4,,1.0,14.0,15.9,No,No
2011-09-05,Tuggeranong,7.6,19.6,1.2,,,NW,39.0,NW,NW,2.0,17.0,88.0,46.0,1027.0,1023.4,,,12.7,17.1,Yes,No
2012-03-04,WaggaWagga,15.6,24.4,76.8,,5.3,NE,33.0,NW,W,7.0,20.0,98.0,67.0,1009.8,1011.1,8.0,5.0,18.7,22.3,Yes,No
2012-07-15,Cairns,22.7,26.4,0.0,2.4,4.0,SSE,39.0,SSE,SSE,13.0,22.0,88.0,66.0,1016.3,1013.8,8.0,5.0,24.2,25.2,No,No
2011-03-01,AliceSprings,22.7,34.7,3.8,8.4,7.0,ENE,44.0,NNE,E,11.0,26.0,66.0,37.0,1006.5,1002.9,7.0,7.0,27.9,32.6,Yes,No
2012-08-02,NorfolkIsland,12.2,18.2,0.2,4.6,7.6,W,48.0,NNW,NW,11.0,20.0,69.0,69.0,1014.2,1011.9,2.0,2.0,16.0,16.7,No,No
2009-08-25,Townsville,19.1,29.1,0.0,6.4,7.4,ENE,31.0,WNW,ENE,6.0,20.0,74.0,58.0,1016.3,1012.9,7.0,3.0,24.5,27.7,No,No
2013-11-25,Katherine,23.1,33.5,23.2,1.0,,SSW,57.0,ESE,W,6.0,9.0,86.0,95.0,1005.3,1001.4,7.0,7.0,26.7,32.7,Yes,Yes
2009-11-23,Dartmoor,6.6,21.2,0.0,5.2,12.9,N,44.0,WNW,SW,15.0,19.0,68.0,51.0,1024.4,1024.6,,,14.2,19.1,No,No
2013-06-16,GoldCoast,10.3,21.0,0.0,,,N,20.0,NW,NE,13.0,13.0,60.0,49.0,1014.5,1010.9,,,15.4,20.3,No,No
2010-06-07,BadgerysCreek,6.9,17.3,0.0,,,SW,31.0,SW,SSE,19.0,15.0,59.0,58.0,1024.8,1023.5,,,11.9,15.7,No,No
2014-02-08,Portland,15.8,37.2,0.0,6.0,7.0,SE,30.0,NE,SSW,13.0,11.0,95.0,49.0,1010.8,1008.0,,1.0,17.8,27.5,No,No
2016-07-12,Brisbane,13.5,23.5,0.0,0.4,2.7,W,20.0,SE,WSW,2.0,2.0,90.0,65.0,1018.9,1014.8,7.0,7.0,16.9,22.9,No,No
2011-03-05,Brisbane,21.1,27.0,29.2,2.2,0.0,SE,41.0,SW,SSE,4.0,11.0,87.0,59.0,1014.2,1014.2,8.0,8.0,24.1,26.8,Yes,Yes
2009-05-25,Watsonia,15.7,21.8,0.0,5.4,1.9,NNE,50.0,NE,NNE,24.0,20.0,51.0,48.0,1019.1,1015.5,7.0,7.0,17.7,20.4,No,Yes
2009-12-11,Sale,10.5,19.5,5.4,5.0,12.5,W,63.0,W,W,43.0,41.0,66.0,56.0,1014.3,1016.4,7.0,4.0,13.7,15.6,Yes,No
2015-07-08,Cairns,15.8,26.7,0.0,6.2,10.6,SE,43.0,SSE,SE,24.0,31.0,68.0,47.0,1017.5,1015.1,2.0,1.0,21.5,25.3,No,No
2014-06-19,NorahHead,12.9,19.6,0.0,,,NNE,30.0,WNW,NNE,7.0,24.0,79.0,67.0,1027.8,1023.3,,,14.7,17.7,No,No
2013-11-17,Witchcliffe,14.0,24.3,0.0,,,S,46.0,W,SSE,13.0,28.0,81.0,64.0,1010.9,1011.2,,,20.1,20.7,No,No
2013-09-18,Cairns,22.8,29.1,0.0,5.8,8.5,NNE,28.0,W,NE,6.0,17.0,75.0,72.0,1012.7,1009.0,7.0,1.0,26.6,27.5,No,No
2009-06-09,NorfolkIsland,15.5,20.6,0.0,2.8,6.5,WNW,26.0,,N,0.0,11.0,81.0,65.0,1017.9,1016.2,5.0,7.0,17.8,19.4,No,No
2015-03-16,Williamtown,16.2,24.1,8.2,5.2,10.4,S,44.0,S,SSE,13.0,19.0,59.0,35.0,1017.3,1015.5,5.0,1.0,20.4,22.8,Yes,No
2016-06-11,Newcastle,9.6,,0.0,,,,,SW,,28.0,,58.0,,,,5.0,,12.9,,No,No
2015-05-30,SalmonGums,-1.8,17.7,0.2,,,SW,15.0,NW,WSW,7.0,6.0,92.0,39.0,,,,,10.5,17.1,No,No
2013-12-26,Canberra,8.9,29.9,0.4,,,ESE,54.0,NNW,NE,2.0,11.0,73.0,27.0,1012.9,1008.3,,2.0,17.7,28.2,No,Yes
2017-02-21,Canberra,2.8,27.0,0.0,,,E,46.0,S,ENE,6.0,11.0,52.0,18.0,1019.9,1016.8,,,12.3,24.9,No,No
2017-06-22,Dartmoor,7.5,15.1,0.0,,,NW,26.0,ENE,NNW,2.0,11.0,97.0,72.0,1026.8,1022.9,,,8.9,14.8,No,No
2011-06-20,MountGinini,-1.2,1.7,0.2,,,WSW,65.0,WSW,W,24.0,20.0,,,,,,,,,No,Yes
2012-02-20,Sydney,19.5,28.2,15.6,12.6,8.6,SSE,33.0,W,SE,9.0,19.0,81.0,60.0,1011.8,1010.6,,,22.8,27.2,Yes,Yes
2015-05-13,Hobart,4.1,12.7,16.2,2.2,5.8,WSW,91.0,NNW,SW,19.0,31.0,56.0,52.0,1012.2,1010.7,1.0,7.0,6.8,11.7,Yes,No
2017-04-23,Brisbane,15.1,26.4,0.0,5.8,10.2,E,20.0,SW,E,4.0,9.0,63.0,57.0,1023.4,1019.7,1.0,3.0,21.3,25.1,No,No
2011-09-27,Walpole,7.2,14.0,16.8,,,WSW,57.0,NW,WSW,24.0,17.0,75.0,84.0,1005.1,1007.0,,,10.9,9.7,Yes,Yes
2013-01-02,Ballarat,8.8,25.1,0.4,,,SSE,41.0,S,SSE,24.0,24.0,75.0,32.0,1016.6,1016.2,,,11.8,22.2,No,No
2010-04-24,WaggaWagga,16.8,18.8,10.2,3.6,0.4,WSW,48.0,NE,NW,6.0,17.0,95.0,93.0,1015.1,1010.8,8.0,8.0,17.3,18.0,Yes,Yes
2009-10-03,Townsville,21.2,30.3,0.0,9.0,8.8,ENE,31.0,SSE,NNE,9.0,11.0,62.0,59.0,1015.0,1009.8,5.0,0.0,26.9,28.6,No,No
2011-10-16,NorfolkIsland,17.7,21.4,0.0,5.4,2.8,N,48.0,NNE,NNE,22.0,30.0,72.0,76.0,1019.7,1017.6,7.0,7.0,20.1,20.3,No,Yes
2012-03-06,Brisbane,21.6,26.1,7.6,2.6,2.9,SE,28.0,SSE,SSE,7.0,9.0,78.0,70.0,1012.7,1010.9,7.0,6.0,25.1,25.0,Yes,Yes
2014-05-15,Williamtown,7.0,22.5,0.2,2.2,,WNW,20.0,WNW,NNW,15.0,7.0,83.0,45.0,1029.1,1025.9,0.0,1.0,14.7,22.1,No,No
2009-04-15,Launceston,8.5,15.6,8.4,4.2,,NW,80.0,N,W,13.0,26.0,92.0,40.0,992.3,999.8,,,9.8,15.2,Yes,Yes
2017-06-08,Witchcliffe,5.1,19.9,0.0,,,NE,28.0,ENE,NNE,7.0,11.0,99.0,43.0,1031.3,1028.2,,,10.5,19.7,No,No
2012-08-19,Brisbane,7.3,20.4,0.0,7.6,8.9,W,19.0,SW,NE,9.0,7.0,39.0,34.0,1021.7,1019.4,2.0,8.0,15.6,18.9,No,No
2012-03-19,SalmonGums,15.4,19.1,52.4,,,S,46.0,SSE,S,19.0,26.0,94.0,92.0,,,,,17.4,18.4,Yes,Yes
2014-03-30,Williamtown,16.3,25.7,32.4,8.0,,SSW,39.0,WNW,S,13.0,24.0,91.0,64.0,1020.2,1019.3,3.0,2.0,19.8,25.4,Yes,Yes
2014-08-16,Launceston,0.3,14.5,0.0,,,ESE,17.0,E,N,7.0,4.0,99.0,71.0,,,8.0,,3.0,13.0,No,No
2016-11-03,Adelaide,8.1,25.3,0.0,,,W,26.0,NNE,WSW,9.0,11.0,59.0,32.0,1020.8,1017.9,,,15.2,24.2,No,No
2012-10-25,NorahHead,12.9,24.7,0.0,,,NE,54.0,N,NE,9.0,41.0,71.0,71.0,1013.0,1006.2,,,18.2,21.4,No,No
2015-05-18,PerthAirport,13.4,20.4,40.0,0.6,5.7,SW,31.0,SSW,SW,13.0,20.0,90.0,56.0,1015.3,1016.1,6.0,3.0,16.1,19.9,Yes,No
2009-09-06,MountGinini,-2.4,9.7,0.0,,,NNW,56.0,W,NW,15.0,20.0,24.0,31.0,,,,,4.0,8.5,No,Yes
2015-07-08,CoffsHarbour,10.9,17.8,0.0,,,SSW,44.0,SW,SSW,26.0,28.0,64.0,66.0,1026.3,1025.5,5.0,8.0,14.3,16.0,No,No
2016-04-02,AliceSprings,15.0,35.7,0.0,10.6,11.3,S,48.0,NNE,ESE,4.0,22.0,22.0,13.0,1019.1,1015.9,0.0,0.0,27.2,34.3,No,No
2013-01-04,Launceston,13.7,33.7,0.0,,,NNW,43.0,NNW,NNW,6.0,20.0,65.0,28.0,1009.3,1005.5,,,22.1,33.3,No,No
2016-12-25,PearceRAAF,16.5,34.9,0.0,,13.2,E,48.0,SSE,SSE,20.0,13.0,41.0,24.0,1010.8,1006.8,,,25.1,33.6,No,No
2011-07-13,Brisbane,5.6,23.5,0.0,2.4,9.6,W,20.0,SW,WSW,2.0,4.0,63.0,21.0,1022.2,1018.5,7.0,3.0,11.7,23.0,No,No
2014-05-07,BadgerysCreek,8.1,19.9,0.0,,,SW,33.0,SW,SSW,17.0,13.0,60.0,39.0,1024.4,1022.8,,,14.1,19.2,No,No
2015-04-02,Newcastle,16.4,29.5,0.5,,,,,NW,NE,4.0,9.0,80.0,46.0,,,7.0,6.0,20.2,29.2,No,No
2013-08-30,Sale,10.5,19.7,1.8,1.2,10.9,WNW,65.0,NW,NW,26.0,41.0,56.0,44.0,1009.1,1010.3,3.0,3.0,17.0,19.3,Yes,Yes
2011-11-02,Moree,11.9,30.7,0.0,4.8,12.9,SW,43.0,WSW,WSW,6.0,22.0,49.0,19.0,1013.3,1009.3,2.0,1.0,22.8,29.5,No,No
2016-10-22,Adelaide,6.5,15.8,0.2,,,SSW,35.0,SSE,SE,13.0,13.0,54.0,44.0,1027.3,1027.2,,,11.5,14.2,No,No
2012-03-16,Mildura,16.9,26.1,6.6,6.6,6.8,SSW,31.0,WSW,SSW,4.0,13.0,91.0,55.0,1011.9,1011.6,8.0,6.0,17.2,23.3,Yes,No
2010-10-14,Moree,16.3,21.6,0.0,7.8,0.7,NNE,35.0,NNE,ENE,24.0,17.0,81.0,80.0,1015.3,1012.0,8.0,8.0,17.9,20.6,No,Yes
2009-06-08,NorfolkIsland,17.6,20.7,14.4,2.8,9.4,WSW,48.0,WSW,WSW,28.0,24.0,73.0,71.0,1012.1,1012.1,1.0,5.0,19.0,20.2,Yes,No
2011-02-24,Perth,23.8,35.3,0.0,8.2,7.4,NE,31.0,ENE,ENE,13.0,11.0,54.0,42.0,1006.8,1004.2,3.0,7.0,28.9,34.2,No,No
2010-05-26,Melbourne,11.3,19.6,1.8,0.8,8.0,SW,19.0,,SSW,0.0,9.0,83.0,59.0,1011.0,1010.9,3.0,3.0,13.1,18.6,Yes,No
2010-10-31,Townsville,22.2,30.0,0.0,9.6,10.9,NE,35.0,ENE,ENE,17.0,28.0,61.0,65.0,1014.1,1010.9,4.0,6.0,27.2,27.7,No,No
2015-12-26,Williamtown,15.5,32.2,0.0,,,WNW,69.0,NE,E,15.0,15.0,65.0,42.0,1010.4,1005.4,,1.0,24.5,31.3,No,Yes
2012-09-24,Portland,5.8,12.7,7.2,2.6,5.6,SW,65.0,WSW,W,28.0,28.0,67.0,64.0,1017.9,1018.8,1.0,5.0,10.1,11.4,Yes,No
2009-10-17,Albany,11.9,23.5,0.0,5.0,12.3,,,NNE,N,6.0,19.0,58.0,71.0,1022.2,1017.9,0.0,1.0,17.8,20.9,No,No
2016-10-12,Watsonia,9.4,14.8,0.0,4.8,2.2,SSW,50.0,WNW,SSW,9.0,19.0,74.0,99.0,1017.1,1017.6,7.0,8.0,11.9,12.3,No,Yes
2009-11-18,Witchcliffe,13.3,19.4,7.0,,,NNW,59.0,W,WNW,20.0,22.0,69.0,70.0,997.8,997.5,,,16.6,15.0,Yes,Yes
2012-04-07,Townsville,20.6,31.0,0.0,5.6,11.3,ENE,35.0,SSE,ENE,17.0,30.0,60.0,57.0,1016.4,1013.0,1.0,2.0,26.8,28.9,No,No
2014-07-05,MelbourneAirport,7.5,14.5,0.0,1.6,1.5,W,54.0,NNW,W,22.0,35.0,77.0,63.0,1013.2,1012.5,7.0,7.0,9.7,13.7,No,No
2015-01-28,AliceSprings,19.7,31.4,0.0,6.0,13.0,SSE,48.0,ESE,S,19.0,22.0,26.0,14.0,1009.4,1006.1,1.0,2.0,24.6,30.6,No,No
2012-04-18,Launceston,7.5,22.2,0.0,,,NNE,30.0,ESE,ENE,7.0,7.0,78.0,60.0,1031.2,1027.1,,,15.7,21.5,No,No
2016-06-19,Albany,8.6,18.6,0.0,,,,,SSE,,7.0,,92.0,,1008.2,1004.5,7.0,,13.2,,No,Yes
2013-10-26,Witchcliffe,13.5,22.4,0.0,,,SSE,35.0,SE,SSE,17.0,19.0,69.0,61.0,1021.9,1021.4,,,18.7,22.0,No,No
2016-10-22,Melbourne,6.9,13.2,16.4,2.2,5.2,S,57.0,W,SSW,13.0,26.0,68.0,73.0,1018.4,1019.5,6.0,7.0,9.3,12.2,Yes,Yes
2012-11-16,Albany,12.5,22.1,0.0,4.6,9.3,,,WSW,SE,4.0,19.0,69.0,63.0,1020.9,1019.6,3.0,1.0,18.0,19.5,No,No
2015-03-09,Launceston,14.1,23.9,2.5,,,NNW,46.0,NNW,NW,11.0,20.0,91.0,35.0,,,8.0,,16.6,21.8,Yes,No
2015-09-03,MelbourneAirport,9.3,13.9,3.8,2.4,3.3,S,48.0,SSW,S,22.0,33.0,86.0,69.0,1013.1,1017.1,7.0,6.0,12.2,12.7,Yes,No
2016-10-16,Hobart,14.0,17.9,0.6,6.2,0.0,NW,78.0,NW,,17.0,0.0,78.0,91.0,994.8,993.1,8.0,8.0,15.2,13.4,No,Yes
2014-10-05,CoffsHarbour,15.7,26.8,0.0,,,,,,,,,63.0,63.0,,,,,22.7,24.7,No,No
2013-09-10,Moree,13.2,29.5,0.0,7.6,11.0,NNW,41.0,N,NW,24.0,20.0,52.0,15.0,1014.9,1008.8,1.0,3.0,20.5,28.8,No,No
2010-06-23,Richmond,9.0,16.1,0.2,,,,,SSW,SSW,7.0,11.0,99.0,77.0,1037.5,1034.6,,,11.4,15.8,No,
2014-09-09,Mildura,16.2,25.8,0.0,9.0,10.1,W,63.0,N,WSW,30.0,24.0,40.0,36.0,1006.9,1002.3,5.0,1.0,21.4,24.1,No,No
2013-08-21,Adelaide,8.0,12.5,1.8,1.4,0.8,NW,43.0,N,NNW,15.0,19.0,93.0,92.0,1018.7,1014.4,,,9.2,11.0,Yes,Yes
